tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
319,58:43.1,04:02.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,42503,Subscriber,1971,2
216,02:31.2,06:08.0,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42332,Subscriber,1969,1
574,05:26.7,15:00.9,3212,Christ Hospital,40.73478582,-74.05044364,3273,Manila & 1st,40.72165072,-74.04288411,42297,Subscriber,1988,1
476,06:20.7,14:17.0,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42193,Subscriber,1994,2
350,07:30.3,13:21.0,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42123,Subscriber,1990,1
89,07:48.7,09:18.4,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42230,Subscriber,1981,1
282,08:16.4,12:58.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42545,Subscriber,1987,2
576,09:11.6,18:48.5,3281,Leonard Gordon Park,40.74590997,-74.05727148,3195,Sip Ave,40.7308971,-74.06391263,42444,Subscriber,1984,1
464,09:14.5,16:58.7,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42399,Subscriber,1981,2
280,11:03.4,15:44.2,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42306,Subscriber,1980,1
312,13:09.8,18:22.3,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42539,Subscriber,1981,1
285,13:17.7,18:03.5,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42214,Subscriber,1979,1
206,13:24.1,16:50.5,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42196,Subscriber,1977,1
228,13:40.6,17:28.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42592,Subscriber,1993,1
192,14:08.4,17:20.7,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42286,Subscriber,1976,1
318,14:49.5,20:07.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,42350,Subscriber,1989,2
226,15:00.6,18:47.5,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42116,Subscriber,1977,2
633,15:21.2,25:55.0,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,42634,Subscriber,1997,2
232,16:11.6,20:04.1,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,42429,Customer,1987,1
451,16:30.6,24:02.5,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42278,Subscriber,1970,2
197,17:06.4,20:23.6,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42466,Subscriber,1993,1
650,18:23.8,29:13.8,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,42208,Subscriber,1984,2
197,19:15.3,22:32.5,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,42361,Subscriber,1974,1
372,19:22.8,25:35.2,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42330,Subscriber,1978,1
476,20:12.0,28:08.0,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.7308971,-74.06391263,42393,Customer,1981,1
507,23:11.9,31:39.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42131,Subscriber,1977,1
822,23:15.1,36:57.2,3268,Lafayette Park,40.71346383,-74.06285852,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42516,Subscriber,1999,1
338,23:15.2,28:53.7,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42249,Subscriber,1993,1
317,23:44.6,29:02.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42343,Subscriber,1989,1
683,24:03.4,35:27.3,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,42132,Subscriber,1980,1
214,25:31.5,29:06.3,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42529,Subscriber,1989,1
477,26:00.0,33:57.9,3279,Dixon Mills,40.72163014,-74.04996783,3681,Grand St,40.71517768,-74.03768331,42203,Subscriber,1993,0
229,26:23.3,30:13.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,42609,Subscriber,1983,1
258,26:26.8,30:45.4,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42270,Subscriber,1995,2
1077,26:41.3,44:38.4,3281,Leonard Gordon Park,40.74590997,-74.05727148,3199,Newport Pkwy,40.7287448,-74.0321082,42486,Subscriber,1981,2
496,27:48.4,36:04.6,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,42201,Subscriber,1991,1
93,28:27.6,30:01.0,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42189,Subscriber,1987,2
117,28:30.3,30:27.5,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42503,Customer,1969,0
573,31:18.3,40:51.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42453,Subscriber,1984,2
185,31:19.4,34:24.7,3681,Grand St,40.71517768,-74.03768331,3639,Harborside,40.7192517,-74.034234,42161,Subscriber,1983,1
227,32:10.6,35:58.0,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42148,Subscriber,1958,1
623,32:16.6,42:39.8,3267,Morris Canal,40.71241882,-74.03852552,3202,Newport PATH,40.7272235,-74.0337589,42635,Subscriber,1959,2
183,32:59.5,36:03.4,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42403,Subscriber,1987,2
426,33:13.9,40:20.3,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,42477,Subscriber,1983,1
207,33:53.1,37:20.5,3187,Warren St,40.7211236,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42144,Subscriber,1976,1
265,33:57.0,38:23.0,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,42549,Subscriber,1972,2
417,33:57.8,40:55.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42234,Subscriber,1985,1
678,34:11.8,45:30.0,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,42135,Subscriber,1986,2
686,34:23.7,45:50.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42276,Subscriber,1980,1
94,34:53.1,36:27.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,42399,Subscriber,1985,1
356,36:14.0,42:10.2,3203,Hamilton Park,40.72759597,-74.04424731,3638,Washington St,40.7242941,-74.0354826,42416,Subscriber,1970,2
205,37:40.9,41:06.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,42459,Subscriber,1987,1
453,39:48.6,47:22.3,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,42319,Subscriber,1992,1
393,39:59.9,46:33.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42563,Subscriber,1971,2
534,40:24.5,49:18.9,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,42252,Subscriber,1977,1
144,40:28.7,42:53.6,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42424,Subscriber,1975,1
77,40:39.6,41:56.7,3214,Essex Light Rail,40.7127742,-74.0364857,3267,Morris Canal,40.71241882,-74.03852552,42445,Subscriber,1985,1
215,41:28.5,45:03.8,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42596,Subscriber,1991,2
245,41:40.4,45:45.6,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42325,Subscriber,1992,1
87,42:05.6,43:33.4,3267,Morris Canal,40.71241882,-74.03852552,3681,Grand St,40.71517768,-74.03768331,42445,Subscriber,1985,1
528,42:18.3,51:07.0,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,42430,Subscriber,1980,1
233,42:46.6,46:39.8,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42456,Subscriber,1981,1
380,42:55.1,49:15.4,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42271,Subscriber,1988,1
266,43:00.4,47:27.0,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42374,Subscriber,1983,1
201,44:48.6,48:09.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42432,Subscriber,1986,1
209,45:33.9,49:03.5,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42390,Subscriber,1990,1
390,45:54.2,52:24.4,3205,JC Medical Center,40.71653978,-74.04963791,3275,Columbus Drive,40.7183552,-74.03891444,42607,Subscriber,1989,2
637,46:43.4,57:20.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42184,Subscriber,1954,1
315,46:47.4,52:02.9,3273,Manila & 1st,40.72165072,-74.04288411,3639,Harborside,40.7192517,-74.034234,42297,Subscriber,1974,1
297,47:00.1,51:57.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42258,Subscriber,1979,1
389,47:12.4,53:42.0,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42309,Subscriber,1994,1
278,47:57.8,52:36.0,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42475,Subscriber,1989,2
820,48:36.1,02:17.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3206,Hilltop,40.7311689,-74.0575736,42442,Subscriber,1985,1
230,49:15.4,53:05.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42107,Subscriber,1970,1
249,49:54.4,54:04.4,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,42136,Subscriber,1990,1
112,52:08.6,54:01.2,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42161,Subscriber,1991,1
735,52:15.4,04:30.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42143,Subscriber,1991,1
295,52:22.2,57:17.9,3279,Dixon Mills,40.72163014,-74.04996783,3185,City Hall,40.7177325,-74.043845,42247,Subscriber,1984,2
465,52:28.2,00:13.7,3211,Newark Ave,40.72152515,-74.04630454,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42224,Subscriber,1987,1
1132,52:40.7,11:33.5,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42502,Subscriber,1988,1
327,53:26.4,58:53.6,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42208,Subscriber,1955,1
411,53:35.6,00:26.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42111,Subscriber,1987,1
174,53:52.1,56:46.1,3214,Essex Light Rail,40.7127742,-74.0364857,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42371,Subscriber,1960,1
275,54:14.3,58:49.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,42423,Subscriber,1987,1
318,54:15.9,59:34.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3185,City Hall,40.7177325,-74.043845,42112,Subscriber,1968,1
102,54:20.5,56:02.5,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42416,Subscriber,1987,1
368,54:32.8,00:41.3,3281,Leonard Gordon Park,40.74590997,-74.05727148,3640,Journal Square,40.73367,-74.0625,42528,Subscriber,1980,1
251,54:38.4,58:50.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3185,City Hall,40.7177325,-74.043845,42226,Subscriber,1960,1
208,55:30.6,58:59.6,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42338,Subscriber,1991,2
459,55:32.7,03:12.5,3209,Brunswick St,40.7241765,-74.0506564,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42329,Subscriber,1976,1
108,55:43.5,57:31.7,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42352,Subscriber,1983,2
228,56:04.7,59:53.3,3279,Dixon Mills,40.72163014,-74.04996783,3185,City Hall,40.7177325,-74.043845,26273,Subscriber,1989,1
150,57:59.5,00:30.4,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,42181,Subscriber,1983,1
250,59:34.1,03:44.4,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42208,Subscriber,1989,1
276,59:39.5,04:15.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,42211,Subscriber,1988,1
194,00:39.4,03:53.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3211,Newark Ave,40.72152515,-74.04630454,42538,Subscriber,1988,1
1155,00:51.3,20:06.4,3640,Journal Square,40.73367,-74.0625,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42528,Subscriber,1983,1
224,01:15.9,05:00.8,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,42539,Subscriber,1970,1
613,01:29.3,11:42.9,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,42486,Subscriber,1964,1
235,02:00.3,05:56.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,42156,Subscriber,1986,1
486,02:11.3,10:17.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3185,City Hall,40.7177325,-74.043845,42417,Subscriber,1982,2
676,02:16.2,13:33.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42480,Subscriber,1995,2
500,03:16.2,11:36.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3639,Harborside,40.7192517,-74.034234,42476,Subscriber,1983,2
271,03:38.2,08:10.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,42363,Subscriber,1982,2
1593,03:44.1,30:17.2,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,42136,Subscriber,1985,1
445,03:55.8,11:21.0,3211,Newark Ave,40.72152515,-74.04630454,3639,Harborside,40.7192517,-74.034234,42349,Customer,1993,1
250,04:18.6,08:28.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,42273,Subscriber,1984,2
139,04:27.7,06:46.9,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42322,Subscriber,1978,2
580,04:43.4,14:23.9,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,42494,Subscriber,1971,2
373,05:20.8,11:34.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,42516,Subscriber,1971,1
622,06:08.9,16:31.0,3191,Union St,40.7182113,-74.0836394,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42298,Subscriber,1991,1
200,07:06.6,10:27.5,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42553,Subscriber,1980,1
745,07:14.2,19:39.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3681,Grand St,40.71517768,-74.03768331,42152,Subscriber,1977,2
818,07:38.3,21:17.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42593,Subscriber,1989,1
186,07:40.6,10:47.4,3481,York St,40.71649,-74.04105,3214,Essex Light Rail,40.7127742,-74.0364857,42219,Subscriber,1977,1
434,07:51.6,15:06.4,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,42413,Subscriber,1983,1
589,07:55.2,17:45.0,3209,Brunswick St,40.7241765,-74.0506564,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42354,Subscriber,1988,1
246,08:04.5,12:11.2,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,42202,Subscriber,1983,1
390,08:20.5,14:50.6,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,42500,Subscriber,1979,1
322,09:03.7,14:25.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,42569,Subscriber,1979,1
412,09:15.4,16:08.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42482,Subscriber,1969,1
301,09:24.6,14:26.3,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,42232,Subscriber,1975,1
189,09:35.3,12:45.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,42134,Subscriber,1980,1
387,09:37.1,16:04.3,3211,Newark Ave,40.72152515,-74.04630454,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42538,Subscriber,1971,1
203,11:37.9,15:01.3,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,32878,Subscriber,1994,1
1443,11:40.1,35:43.4,3193,Lincoln Park,40.7246051,-74.07840595,3639,Harborside,40.7192517,-74.034234,42477,Subscriber,1975,1
663,12:10.0,23:13.5,3267,Morris Canal,40.71241882,-74.03852552,3199,Newport Pkwy,40.7287448,-74.0321082,42164,Subscriber,1989,1
636,12:56.9,23:33.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42382,Subscriber,1985,1
249,13:30.3,17:39.4,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42364,Subscriber,1997,2
309,14:04.6,19:14.3,3203,Hamilton Park,40.72759597,-74.04424731,3638,Washington St,40.7242941,-74.0354826,42580,Subscriber,1989,1
852,14:21.1,28:33.8,3196,Riverview Park,40.7443187,-74.0439909,3275,Columbus Drive,40.7183552,-74.03891444,42237,Customer,1996,1
235,14:36.2,18:31.4,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42344,Subscriber,1985,1
161,14:41.7,17:23.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,42209,Subscriber,1964,1
489,15:05.7,23:15.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3185,City Hall,40.7177325,-74.043845,42127,Subscriber,1990,1
302,15:33.3,20:35.9,3279,Dixon Mills,40.72163014,-74.04996783,3273,Manila & 1st,40.72165072,-74.04288411,42420,Subscriber,1986,1
302,16:15.0,21:17.2,3206,Hilltop,40.7311689,-74.0575736,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42442,Subscriber,1976,2
390,16:17.0,22:47.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42173,Subscriber,1986,1
360,16:22.2,22:22.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,42146,Subscriber,1991,1
833,16:23.4,30:17.0,3198,Heights Elevator,40.74871595,-74.0404433,3199,Newport Pkwy,40.7287448,-74.0321082,42340,Subscriber,1987,1
448,16:26.7,23:54.8,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,42546,Subscriber,1981,2
1155,16:36.3,35:51.9,3193,Lincoln Park,40.7246051,-74.07840595,3184,Paulus Hook,40.7141454,-74.0335519,42353,Subscriber,1977,1
161,16:38.0,19:19.1,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,42472,Subscriber,1988,2
445,17:10.9,24:36.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42520,Subscriber,1987,1
289,17:31.2,22:21.2,3273,Manila & 1st,40.72165072,-74.04288411,3639,Harborside,40.7192517,-74.034234,42273,Subscriber,1966,1
786,18:25.2,31:31.8,3205,JC Medical Center,40.71653978,-74.04963791,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42397,Subscriber,1980,2
371,19:00.0,25:11.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,42274,Subscriber,1981,2
192,21:24.5,24:36.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,42204,Subscriber,1983,2
393,21:35.1,28:08.5,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,42311,Subscriber,1980,1
569,21:35.5,31:04.6,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,42597,Subscriber,1976,1
